Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_C	BR	START	726.727	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	STOP	734.938	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_C	BR	STOP	775.281	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_A	BR	START	821.513	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_A	BR	START	861.420	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_A	BR	STOP	889.999	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	START	896.053	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_A	BR	STOP	913.730	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-13	BR_A	BR	START	950.045	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_C	BR	START	956.103	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	START	971.858	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-13	BR_A	BR	STOP	996.734	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	STOP	1009.014	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	1009.014	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	1012.547	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1012.547	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	STOP	1020.084	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	START	1020.084	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	STOP	1023.530	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_A	BR	START	1023.530	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	1065.134	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_A	BR	STOP	1080.375	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_C	BR	STOP	1085.854	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	START	1093.570	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-13	BR_A	BR	START	1097.319	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-13	BR_A	BR	STOP	1116.770	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	START	1122.493	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	STOP	1142.683	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	STOP	1152.573	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	1152.573	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-20a	BR_C	BR	START	1174.117	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	1178.461	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1178.461	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-20a	BR_C	BR	STOP	1196.317	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-20a	BR_A	BR	START	1207.280	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-20a	BR_A	BR	STOP	1232.164	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-20a	BR_A	BR	START	1269.708	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	1279.882	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1287.818	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-20a	BR_A	BR	STOP	1291.567	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-20a	BR_C	BR	START	1291.567	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-20a	BR_C	BR	STOP	1330.793	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	START	1339.402	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	1366.347	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	START	1392.626	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	STOP	1400.651	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1421.089	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	STOP	1480.420	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	1485.330	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	1485.330	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	1491.413	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1491.413	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	1505.340	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	1529.525	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	1540.357	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1545.288	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	START	1567.328	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	1626.586	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1652.118	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	STOP	1691.001	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	1752.112	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	START	1752.112	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	STOP	1796.006	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1796.006	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	1820.994	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_A	BR	START	1834.685	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	START	1850.227	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_A	BR	STOP	1856.839	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	STOP	1865.668	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1868.517	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	START	1902.915	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	STOP	1919.650	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	START	1925.293	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	1928.429	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1942.649	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	1974.857	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	STOP	1979.728	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	1984.450	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	2041.590	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	2049.181	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	2068.132	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_B	BR	START	2068.132	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_B	BR	STOP	2081.727	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	2115.378	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	START	2127.709	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	2141.535	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	2141.535	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	STOP	2170.515	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	START	2186.071	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	2217.501	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	2240.525	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	2243.706	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	STOP	2276.842	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	START	2276.842	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	TWRL_A	TWRL	START	2288.392	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	START	2289.982	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	TWRL_A	TWRL	STOP	2292.811	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	STOP	2298.616	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	START	2300.308	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	STOP	2313.891	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_B	BR	START	2318.846	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_B	BR	STOP	2350.930	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	START	2350.930	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	STOP	2356.483	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	TWRL_A	TWRL	START	2359.982	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	STOP	2363.068	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	TWRL_A	TWRL	STOP	2363.973	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	2369.086	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	2370.592	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	2370.592	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	2384.445	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_C	BR	START	2413.563	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	START	2499.917	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	2523.050	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_C	BR	STOP	2531.747	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	2559.440	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	2561.578	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_C	BR	STOP	2581.662	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_C	BR	START	2594.695	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	START	2606.301	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_B	BR	STOP	2611.720	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_A	BR	START	2611.720	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	2618.485	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DM1-18a	BR_C	BR	STOP	2623.411	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	2652.098	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	2677.368	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	2708.853	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	2727.726	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	2727.726	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-16	BR_A	BR	STOP	2749.421	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	2843.588	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	2860.533	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	STOP	2873.712	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_B	BR	START	3185.381	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_B	BR	STOP	3212.707	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	3212.707	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	3222.433	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	START	3234.545	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	TWRL_A	TWRL	START	3235.702	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	TWRL_A	TWRL	STOP	3238.646	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_A	BR	STOP	3239.336	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	START	3240.831	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_C	BR	STOP	3252.615	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-10	BR_D	BR	START	3252.615	NA	NA	NA	
Sept07	2023-09-07 08:00:28		14339.128	Live observation	NA	NA	NA	DMO-9	BR_A	BR	START	3262.808	NA	NA	NA	
